language_id,speaker_id,k_terms,n_labeled_chips,mse_cielab
82,10,6,330,0.17560271789488485
82,11,7,330,0.21476122018253277
82,12,6,330,0.2511942005557479
82,13,6,330,0.16776353098709013
82,14,5,330,0.17724238861842764
82,15,9,330,0.16984044682289393
82,16,5,330,0.17559645134044052
82,17,7,330,0.1795128315212005
82,18,7,330,0.1840259984537857
82,19,5,330,0.17246160976109967
82,20,6,330,0.16325834218128565
83,1,12,330,0.1287629684056005
83,2,10,330,0.1430411760398389
83,3,7,330,0.18429634418342444
83,4,7,330,0.1547559096081542
83,5,8,330,0.2074280579212737
83,6,11,330,0.17690447866983405
83,7,5,330,0.16548264986992323
83,8,6,330,0.31175489255669936
83,9,7,330,0.18613123425029598
83,10,6,330,0.17052692062917268
83,11,7,330,0.2024892565270668
83,12,9,330,0.18878070840948055
83,13,10,330,0.15398170816687698
83,14,7,330,0.17390914076019875
84,1,15,330,0.1519730465882971
84,2,9,330,0.16112557295677804
84,3,10,330,0.14724154243085766
84,4,17,330,0.12943607862156767
84,5,20,330,0.14221613678787698
84,6,16,330,0.18951669032359397
84,7,10,330,0.15587911257930884
84,8,12,330,0.14252669783660604
84,9,16,330,0.14312841058769016
84,10,14,330,0.19189384705660065
84,11,15,330,0.10602892307761765
84,12,14,330,0.13172868283573433
84,13,8,330,0.15951916776456312
84,14,15,330,0.15244887489190037
84,15,9,330,0.1268383136812611
84,16,17,330,0.1508315921736556
84,17,16,330,0.155977946457685
84,18,12,330,0.12927918853206155
84,19,12,330,0.15583049379723463
84,20,12,330,0.12981161488070483
84,21,12,330,0.17956980190504013
84,22,14,330,0.15920512299888204
84,23,19,330,0.13243304113026674
84,24,15,330,0.14893473512329297
84,25,14,330,0.14419633849609864
85,1,7,330,0.22194100163336353
85,2,6,330,0.18345774338367107
85,3,8,330,0.19470202293975652
85,4,7,330,0.17888154896724723
85,5,7,330,0.18894298088759987
85,6,8,330,0.19422819839937802
85,7,5,330,0.1849103732781228
85,8,6,330,0.21516665108878283
85,9,7,330,0.17025301818167943
85,10,7,330,0.20947647052124194
85,11,6,330,0.21305034879366688
85,12,7,330,0.222559579514417
85,13,7,330,0.18232047128549883
85,14,6,330,0.1593322168271806
85,15,7,330,0.17785575948523968
85,16,6,330,0.15783363816368187
85,17,7,330,0.19636558668060705
85,18,7,330,0.184212804702293
85,19,9,330,0.21845566240493342
85,20,6,330,0.19012664609471847
85,21,5,330,0.18301504047766862
85,22,7,330,0.16484406587338632
85,23,7,330,0.17755924108825435
85,24,7,330,0.1566484347351975
85,25,7,330,0.21082878354660692
86,1,15,330,0.17474427229148137
86,2,12,330,0.15196164783202837
86,3,18,330,0.16511583085523485
86,4,15,330,0.16194793103714594
86,5,16,330,0.18007776626750963
86,6,16,330,0.17736574149396253
86,7,9,330,0.1992842569849159
86,8,16,330,0.1750287629020386
86,9,16,330,0.16809397862163972
86,10,9,330,0.178232444079524
86,11,15,330,0.18001390491962552
86,12,10,330,0.1839445071874329
86,13,13,330,0.14793528621079302
86,14,15,330,0.13968983614025335
86,15,13,330,0.1414909079868963
86,16,15,330,0.187427405985831
86,17,9,330,0.17785132815816004
86,18,15,330,0.1778693376958175
86,19,9,330,0.17902922910016136
86,20,16,330,0.18598552315797834
86,21,9,330,0.17735830261657665
86,22,15,330,0.1855790102504043
86,23,14,330,0.14020124341716275
86,24,9,330,0.17059602840111593
86,25,15,330,0.1742435056124448
87,1,8,330,0.13416674495853512
87,2,9,330,0.24855996938183536
87,3,9,330,0.24410368915110614
87,4,8,330,0.17654602946268438
87,5,6,330,0.1677020037657447
87,6,6,330,0.14151196699751004
87,7,6,330,0.14019672406853464
87,8,6,330,0.15587044523317703
87,9,6,330,0.1792687099720485
87,10,5,330,0.1414187928700746
87,11,7,330,0.17810801281906224
87,12,8,330,0.17785442749382824
87,13,6,330,0.16011634135384134
87,14,6,330,0.16129743108679204
87,15,5,330,0.1472377971840504
87,16,6,330,0.1533400159165147
87,17,8,330,0.17454936324841266
87,18,7,330,0.18741052885895398
87,19,6,330,0.19275562996403778
87,20,9,330,0.15138590101821175
87,21,7,330,0.1922480604499842
87,22,6,330,0.16683349787172064
87,23,6,330,0.13925524731640632
87,24,7,330,0.1768278666720794
87,25,8,330,0.18898627117888697
88,1,15,330,0.1730182395669996
88,2,12,330,0.17844355651121466
88,3,8,330,0.18599555823993463
88,4,9,330,0.1674282178337543
88,5,9,330,0.15820793047769008
88,6,9,330,0.22639574822646374
88,7,7,330,0.19528921193781637
88,8,9,330,0.2073870949110585
88,9,10,330,0.214565733814399
88,10,11,330,0.17043375305174505
88,11,9,330,0.20102472809228913
88,12,8,330,0.2218166813669426
88,13,10,330,0.20110160121205697
88,14,10,330,0.22229658868618649
88,15,12,330,0.19523559346486336
88,16,11,330,0.19423024532881203
88,17,11,330,0.18876669271022023
88,18,11,330,0.17010142557774574
88,19,11,330,0.1660198819222705
88,20,11,330,0.1727808444595561
88,21,12,330,0.24197523651937258
88,22,19,330,0.17329489087307096
88,23,11,330,0.19366702471655078
88,24,13,330,0.16245121326261047
89,1,10,330,0.17953295828087418
89,2,9,330,0.12437440222069833
89,3,5,330,0.1395104696752342
89,4,8,330,0.13820461549920243
89,5,10,330,0.2563047579710896
89,6,5,330,0.17048027867058876
89,7,6,330,0.17907124744367262
89,8,8,330,0.15874842925695232
89,9,6,330,0.1622172530713571
89,10,10,330,0.13940733530228028
89,11,6,330,0.14962912664954456
89,12,7,330,0.14471463115864422
89,13,7,330,0.13862985675730646
89,14,8,330,0.16893949348896473
89,15,6,330,0.15574931982150453
89,16,9,330,0.1861022073654474
89,17,8,330,0.15114232071235378
89,18,10,330,0.15960428093767437
89,19,10,330,0.16283465194708308
89,20,8,330,0.14248698648459113
89,21,8,330,0.14862472241019692
89,22,8,330,0.14689736668473916
89,23,7,330,0.15047710623475433
89,24,7,330,0.14764118758159406
89,25,5,330,0.14338018277721415
89,26,8,330,0.15243776460272287
90,1,6,330,0.19213244065166474
90,2,7,330,0.15938423968533214
90,3,8,330,0.16013413018189102
90,4,8,330,0.13241651311207672
90,5,7,330,0.12458777985828422
90,6,7,330,0.16534801986840206
90,7,5,330,0.19573663003582845
90,8,7,330,0.18219915487325875
90,9,5,330,0.15276098081569883
90,10,7,330,0.15234555476415884
90,11,7,330,0.13658884208179198
90,12,7,330,0.15994160155067347
90,13,7,330,0.13166883967087883
90,14,7,330,0.1982336400060705
90,15,7,330,0.18582284908265173
90,16,7,330,0.15425728237442146
90,17,8,330,0.175372021256197
90,18,7,330,0.19442695276332167
90,19,7,330,0.1395770805564634
90,20,8,330,0.15383970809464043
90,21,7,330,0.16170202926088337
90,22,7,330,0.1687047195939984
90,23,7,330,0.14399547484404152
90,24,8,330,0.13667517539568527
90,25,8,330,0.1418220102177525
91,1,20,330,0.15583071160871842
91,2,11,330,0.2013789670164643
91,3,14,330,0.13289364755994595
91,4,15,330,0.18883119430239378
91,5,12,330,0.16853661319409335
91,6,12,330,0.17486752811402898
91,7,14,330,0.14308973243795597
91,8,12,330,0.15147753280581333
92,1,6,330,0.17500869215826348
92,2,7,330,0.16848533290203976
92,3,11,330,0.1615187534061307
92,4,16,330,0.18988000231432473
92,5,10,330,0.1683801128719657
92,6,7,330,0.18979346218800242
92,7,14,330,0.1813507433113136
92,8,14,330,0.1732394722732882
92,9,8,330,0.19279793479910487
93,1,8,330,0.16225945874168526
93,2,10,330,0.20741876224546965
93,3,8,330,0.16990536158687095
93,4,8,330,0.17378765861503184
93,5,9,330,0.16185173113205917
93,6,7,330,0.20317304839498124
94,1,6,330,0.17791807228596057
94,2,7,330,0.11114934300647596
94,3,6,330,0.17646095376455342
94,4,6,330,0.15286167802256787
94,5,5,330,0.1348661355155737
94,6,7,330,0.1441625194080114
94,7,7,330,0.12471081521567699
94,8,7,330,0.15099524635171335
94,9,6,330,0.15554149707432102
94,10,9,330,0.14015836216561744
94,11,7,330,0.13018371450046248
94,12,7,330,0.12658706220489488
94,13,7,330,0.11425424600700743
94,14,6,330,0.15001197170222366
94,15,6,330,0.1486724463657472
94,16,6,330,0.15636505717256177
94,17,6,330,0.16923831457678268
94,18,6,330,0.14677809189415772
94,19,6,330,0.16132969051576912
94,20,7,330,0.1673464935931728
94,21,5,330,0.17642634920245864
94,22,6,330,0.14154635931059578
94,23,7,330,0.1419481168661529
94,24,8,330,0.1474997287140747
94,25,6,330,0.2013872947834431
95,1,9,330,0.17872355294707903
95,2,11,330,0.16986919080763505
95,3,7,330,0.16424802187615195
95,4,9,330,0.1338344719780074
95,5,8,330,0.1419993186831726
95,6,8,330,0.17448736661084993
95,7,7,330,0.1429517458795661
95,8,10,330,0.16976962233652804
95,9,9,330,0.1366255934616447
95,10,8,330,0.18114834468962432
95,11,7,330,0.19117753568962034
95,12,10,330,0.12468676482260425
95,13,11,330,0.14930715181912116
95,14,9,330,0.1239083688889113
95,15,9,330,0.1366748533591672
95,16,8,330,0.14392142501835584
95,17,13,330,0.18312773402429497
95,18,8,330,0.12015849760151916
95,19,7,330,0.17924737601076496
95,20,10,330,0.13565586541207478
95,21,8,330,0.17433187425994032
95,22,8,330,0.13630356493329807
95,23,12,330,0.13152237562464122
95,24,11,330,0.12141622464732608
95,25,11,330,0.16515645752520572
95,26,15,330,0.15422955846394903
96,1,7,330,0.2264743114336894
96,2,5,330,0.19744397556027532
96,3,8,330,0.17580840537134432
96,4,6,330,0.15363113846026788
96,5,6,330,0.1919746868447873
96,6,6,330,0.19701509251592783
96,7,6,330,0.15211527639983652
96,8,6,330,0.1788297918400906
96,9,6,330,0.16945529850763463
96,10,6,330,0.14483521656886394
96,11,6,330,0.17809843847180923
96,12,7,330,0.21956478840321342
96,13,6,330,0.12936582737572883
96,14,6,330,0.1829574531356981
96,15,6,330,0.17541873697708138
96,16,6,330,0.18662258346013624
96,17,6,330,0.17746986645564877
96,18,6,330,0.2335920084715922
96,19,6,330,0.19777313890049303
96,20,6,330,0.19494123493454238
96,21,6,330,0.15574199367572883
96,22,6,330,0.19662437651250148
96,23,6,330,0.16064044470356859
96,24,5,330,0.16811193884392062
96,25,6,330,0.203797473198417
97,1,5,330,0.2416382726426044
97,2,5,330,0.26318747942905807
97,3,7,330,0.15988862016868807
97,4,6,330,0.2679575800604077
97,5,7,330,0.2161553062863404
97,6,6,330,0.23347167726300871
97,7,5,330,0.18368030142402195
97,8,9,330,0.16662867548698224
97,9,6,330,0.19264613747582898
97,10,4,330,0.26322355978732626
97,11,6,330,0.280903034720296
97,12,4,330,0.18747153010400405
97,13,7,330,0.2447990480366474
97,14,7,330,0.24068549504895248
97,15,4,330,0.17244882623956803
97,16,4,330,0.3311632347130949
97,17,5,330,0.24269809672244985
97,18,6,330,0.1845426679047147
97,19,7,330,0.2377266345879881
97,20,6,330,0.20298888462148998
97,21,7,330,0.20271716220353453
97,22,7,330,0.3296629729087072
97,23,5,330,0.21499008578642018
97,24,8,330,0.14478337218752033
97,25,10,330,0.18737811237548355
98,1,9,330,0.19243399678194362
98,2,10,330,0.1553681867423437
98,3,10,330,0.14577629863825073
98,4,10,330,0.1941404445041442
98,5,8,330,0.1838267167986069
98,6,10,330,0.15591291887261347
98,7,8,330,0.15153641385854358
98,8,11,330,0.1365470311638245
98,9,9,330,0.15854872119239186
98,10,13,330,0.17199267287341194
98,11,6,330,0.22236719145105954
98,12,7,330,0.19135102295498935
98,13,8,330,0.18361960530602575
98,14,8,330,0.1578134820676833
98,15,8,330,0.15970703472361666
98,16,8,330,0.1574369269293263
98,17,8,330,0.1349409428843941
98,18,10,330,0.17263422001055342
98,19,9,330,0.22568269667418148
98,20,9,330,0.18727146751173396
98,21,9,330,0.15039998472997293
98,22,8,330,0.14978130490446265
98,23,9,330,0.1506778612553191
98,24,8,330,0.19216646099368123
98,25,9,330,0.1353314654142248
99,1,6,330,0.2479242523997145
99,2,6,330,0.16357305085103568
99,3,7,330,0.20849655589732602
99,4,6,330,0.18582262188500442
99,5,7,330,0.17332341186833292
99,6,6,330,0.17394252838908364
99,7,8,330,0.1718212503003872
99,8,5,330,0.19483076472789188
99,9,6,330,0.1738212151226074
99,10,7,330,0.16659466144377008
99,11,6,330,0.21548288828762702
99,12,7,330,0.2388523880693838
99,13,5,330,0.2360554121706046
99,14,6,330,0.16413582211436004
99,15,6,330,0.1911509200858119
99,16,4,330,0.19810027349581447
99,17,7,330,0.21037778685243472
99,18,5,330,0.19624095234410538
99,19,8,330,0.21389447236050557
99,20,5,330,0.16659528107794902
99,21,6,330,0.1932630740342309
99,22,6,330,0.23293046875691448
99,23,5,330,0.20961964580866724
99,24,6,330,0.16373463665920407
99,25,5,330,0.20170506943308106
100,1,6,330,0.14929181442835096
100,2,6,330,0.1918735162127323
100,3,6,330,0.13985635642132066
100,4,4,330,0.18688592340442928
100,5,6,330,0.177621919376241
100,6,6,330,0.13897321107523716
100,7,6,330,0.1830066863471453
100,8,6,330,0.15473993143965498
100,9,6,330,0.20809749262445285
100,10,3,330,0.19577372788121217
100,11,6,330,0.20572424274870227
100,12,5,330,0.19125495358307787
100,13,6,330,0.18456952846530372
100,14,7,330,0.1644605432308126
100,15,6,330,0.13785991181454982
100,16,6,330,0.1582265469128883
100,17,6,330,0.18308501871912544
100,18,5,330,0.18704786077881252
100,19,6,330,0.2261571815107942
100,20,6,330,0.15774050323593342
100,21,6,330,0.2773363042862883
100,22,6,330,0.2593839421175027
100,23,6,330,0.17744618452129754
100,24,6,330,0.16166372224318346
100,25,5,330,0.17414714780959062
101,1,8,330,0.1841093496844583
101,2,6,330,0.16726657351901836
101,3,7,330,0.2170663248196145
101,4,7,330,0.19989204277385672
101,5,8,330,0.14538100197693862
101,6,9,330,0.2107061315905735
101,7,8,330,0.19046777269633067
101,8,8,330,0.1941478777894622
101,9,8,330,0.18164531169515047
101,10,8,330,0.15977151830595776
101,11,8,330,0.2155949899571523
101,12,6,330,0.18910655844792715
101,13,6,330,0.15428203064278573
101,14,7,330,0.19042804674951563
101,15,6,330,0.18725874590824357
101,16,7,330,0.20545513922311412
101,17,7,330,0.16684531148348988
101,18,7,330,0.24292548490144722
101,19,6,330,0.14165613433841112
101,20,6,330,0.16479113902974674
101,21,7,330,0.19874730656352013
101,22,8,330,0.2330242424220365
101,23,7,330,0.16331159239140333
101,24,8,330,0.22693428337110522
101,25,8,330,0.16413516488121102
102,1,6,330,0.18656000568313186
102,2,8,330,0.17530120865231347
102,3,8,330,0.202968271881958
102,4,6,330,0.18152041467327198
102,5,4,330,0.2304885781381863
102,6,5,330,0.1585756864459969
102,7,5,330,0.2544248534681314
102,8,6,330,0.23597650519534244
102,9,4,330,0.18577537254282092
102,10,7,330,0.24421482892187
102,11,7,330,0.2502622916826558
102,12,5,330,0.25653298455738
102,13,4,330,0.17994936921550791
102,14,5,330,0.1875857244078283
102,15,6,330,0.17820569735000105
102,16,6,330,0.1862049120680677
102,17,7,330,0.26321488137009474
102,18,9,330,0.18903132803391354
102,19,8,330,0.17882315845468696
102,20,4,330,0.1890049679518407
102,21,5,330,0.1951828019287322
102,22,6,330,0.19395074844854243
102,23,5,330,0.17970045129481008
102,24,3,330,0.21559204325450593
102,25,6,330,0.15343683334554378
103,1,9,330,0.179596120649097
103,2,8,330,0.1556172072311593
103,3,13,330,0.1817030481399675
103,4,8,330,0.16575358861478226
103,5,12,330,0.1686795979387355
103,6,8,330,0.19775396425912486
103,7,25,330,0.1559468988631955
103,8,8,330,0.1681773814519402
103,9,9,330,0.2191659005159471
103,10,8,330,0.1834264883372131
103,11,10,330,0.13775728367650614
103,12,19,330,0.1240931528582376
103,13,11,330,0.15560039650443433
103,14,13,330,0.15405494527460672
103,15,9,330,0.13151419044498944
103,16,16,330,0.14430797762669004
103,17,8,330,0.17906774501931755
103,18,9,330,0.16579029833191622
103,19,8,330,0.17448970687593543
103,20,6,330,0.2861618107751688
103,21,6,330,0.14347012649296684
103,22,6,330,0.22832660021593434
103,23,3,330,0.22684989310466816
104,1,3,330,0.20561707023877662
104,2,3,330,0.18936385215053209
104,3,3,330,0.19717749298296355
104,4,3,330,0.1937278201464848
104,5,3,330,0.20640532513100088
104,6,4,330,0.1973694042182862
104,7,3,330,0.21473322279331247
104,8,3,330,0.1852141458179563
104,9,3,330,0.22529617713879838
104,10,3,330,0.20212944782159115
104,11,3,330,0.22795505913992928
104,12,3,330,0.1953356275736453
104,13,3,330,0.20404625007942395
104,14,3,330,0.21967929265997357
104,15,4,330,0.19016852704170578
104,16,3,330,0.21487664502687984
104,17,3,330,0.22292604245741238
104,18,3,330,0.17948823108303355
104,19,3,330,0.18836095092332938
104,20,4,330,0.1908737773157132
104,21,4,330,0.18969330279064706
104,22,3,330,0.20516977587338636
104,23,5,330,0.19921624533060547
104,24,3,330,0.2050937271118458
104,25,3,330,0.17714817109748077
105,1,3,330,0.19046386874974203
105,2,3,330,0.23004136475762688
105,3,3,330,0.24314213878344737
105,4,3,330,0.28876315643557604
105,5,3,330,0.2466486686394967
105,6,4,330,0.25218617618702366
105,7,3,330,0.22195855388598248
105,8,3,330,0.21490859044601052
105,9,4,330,0.2501870465460606
105,10,3,330,0.20879282874198557
105,11,4,330,0.26489043359848485
105,12,4,330,0.2721068157230991
105,13,3,330,0.24023521887913685
105,14,3,330,0.2475333375320974
105,15,4,330,0.24758580170454356
105,16,3,330,0.20387566838679094
105,17,4,330,0.22824282850934663
105,18,4,330,0.20575481154916955
105,19,4,330,0.19883006648017953
105,20,4,330,0.2215431810629367
105,21,4,330,0.23396969291743147
105,22,3,330,0.28929324780254356
105,23,3,330,0.28592949308361926
105,24,3,330,0.2781979176507896
105,25,3,330,0.2513034764297417
105,26,3,330,0.25010862035382975
105,27,3,330,0.2781979176507896
106,1,13,330,0.1366858706650304
106,2,10,330,0.14605471034669767
106,3,12,330,0.11154594369611416
106,4,10,330,0.12150090460180518
106,5,10,330,0.17924120443087815
106,6,11,330,0.12541665726783371
106,7,12,330,0.14973326827978806
106,8,11,330,0.1471903121800692
106,9,12,330,0.12301132787714146
106,10,12,330,0.16005339902910937
106,11,12,330,0.1182043411923863
106,12,11,330,0.11351359813837235
106,13,11,330,0.14111034617211785
106,14,12,330,0.14961263656649565
106,15,10,330,0.165577658960981
106,16,11,330,0.14765271500572197
106,17,11,330,0.13258131715972804
106,18,12,330,0.11839007907187672
106,19,12,330,0.11196507114999912
106,20,12,330,0.13107165371155427
106,21,12,330,0.15008599133809158
106,22,12,330,0.12752466780321126
106,23,12,330,0.13696328216932446
106,24,12,330,0.09159889094001697
106,25,11,330,0.1304055167519249
107,1,7,330,0.1364868917632928
107,2,8,330,0.13019885619788468
107,3,7,330,0.19922543137911938
107,4,6,330,0.19010784470612968
107,5,5,330,0.1681915684812825
107,6,8,330,0.19836190895523056
107,7,6,330,0.20669250121574684
107,8,6,330,0.16577468185973102
107,9,7,330,0.1343501282673028
107,10,5,330,0.19207748472620717
107,11,11,330,0.21489859449663845
107,12,6,330,0.1648117242486974
107,13,6,330,0.1632242418997282
107,14,7,330,0.16980223816792275
107,15,8,330,0.20414773489317906
107,16,6,330,0.1773770235386574
107,17,7,330,0.22717507249054472
107,18,7,330,0.17358337052503384
107,19,6,330,0.16658722619695845
107,20,9,330,0.15328070775459077
107,21,6,330,0.1636059013660498
107,22,5,330,0.15297333780802835
107,23,7,330,0.18217238869213978
107,24,9,330,0.1769880387817509
107,25,7,330,0.18662781169937068
108,1,8,330,0.1705059344242148
108,2,6,330,0.19127896554400511
108,3,7,330,0.18261154230118146
108,4,5,330,0.1603598045163377
108,5,8,330,0.16940014862508487
108,6,7,330,0.15342379428078423
108,7,6,330,0.16220381764338604
108,8,8,330,0.17240130041430424
108,9,7,330,0.17049594252451078
108,10,6,330,0.1754621296478046
108,11,8,330,0.1573312130903141
108,12,8,330,0.16270137209568356
108,13,7,330,0.17784553633610198
108,14,7,330,0.1529276084065204
108,15,8,330,0.16519539452501605
108,16,9,330,0.15139925406747834
108,17,6,330,0.17911149939056298
108,18,8,330,0.1640370435821993
108,19,8,330,0.14608027162810805
108,20,8,330,0.1479065998472707
108,21,9,330,0.1889650585657034
108,22,9,330,0.2225056159417531
108,23,8,330,0.17569620096854238
108,24,7,330,0.225312946493291
108,25,7,330,0.16538941253210418
109,1,5,330,0.15119815186000352
109,2,10,330,0.16115755577427007
109,3,8,330,0.17027572056852233
109,4,8,330,0.165456711282666
109,5,12,330,0.15337477357024676
109,6,10,330,0.19237408289716879
109,7,8,330,0.17560722090780695
109,8,6,330,0.21575808774967137
109,9,5,330,0.16249925161246287
109,10,6,330,0.16615537798468039
109,11,7,330,0.16835842495645273
109,12,7,330,0.17882260756414092
109,13,6,330,0.1327552308688931
109,14,7,330,0.16552626457633768
109,15,7,330,0.19498073441088457
109,16,7,330,0.15322036334464828
109,17,7,330,0.16465861523315256
109,18,7,330,0.1773579566713981
109,19,11,330,0.21331593436028604
109,20,9,330,0.14445347906022257
109,21,8,330,0.20659682242980118
109,22,7,330,0.22432603766160739
109,23,12,330,0.1785718510439936
109,24,10,330,0.1379642411421498
109,25,13,330,0.16668560792402934
110,1,8,330,0.13557908433828111
110,2,8,330,0.12402319780519326
110,3,7,330,0.130414416869791
110,4,7,330,0.19932103189279385
110,5,9,330,0.1342351927404766
110,6,9,330,0.12583004958151317
110,7,7,330,0.15626594075118042
110,8,6,330,0.20407174687564544
110,9,9,330,0.13800532404459648
110,10,7,330,0.14676298270097093
110,11,8,330,0.17656684229910719
110,12,8,330,0.13308114416564013
110,13,8,330,0.13485004557644453
110,14,9,330,0.17161066000088093
110,15,9,330,0.13177195054518825
110,16,8,330,0.1504647301142748
110,17,8,330,0.16181267616628522
110,18,8,330,0.15257045302143932
110,19,7,330,0.15367230960206724
110,20,8,330,0.10871303335393065
110,21,7,330,0.14560644044044477
110,22,8,330,0.11441256212899387
110,23,8,330,0.13883462038362904
110,24,9,330,0.13862235169070908
110,25,7,330,0.13101078460284604
